,t, E
4.612800000000000000e+05,0.000000000000000000e+00
4.610774904812836321e+05,-8.069985118902101931e+03
4.604715945264207548e+05,-1.610861993866580633e+04
4.594671145656494191e+05,-2.408516682455699993e+04
4.580717529805926024e+05,-3.197004519515177162e+04
4.562957115002136561e+05,-3.973525509921750199e+04
4.541512186094187200e+05,-4.735465305829172576e+04
4.516520438838098780e+05,-5.480408013729232334e+04
4.488130466994959861e+05,-6.206136306048035476e+04
4.456497896164967678e+05,-6.910622053136910836e+04
4.421782296234467067e+05,-7.592010915315091552e+04
4.384144870015047491e+05,-8.248603923173098883e+04
4.343746830712140072e+05,-8.878838354777234781e+04
4.300748340783829917e+05,-9.481269450750481337e+04
4.255307877207779675e+05,-1.005455384570217575e+05
4.207581899956897250e+05,-1.059743509698366834e+05
4.157724721062766621e+05,-1.110873135883002105e+05
4.105888494089710293e+05,-1.158732505221717583e+05
4.052223264342501643e+05,-1.203215428111888905e+05
3.996877037066597841e+05,-1.244220571065193071e+05
3.939995833958379226e+05,-1.281650862582458503e+05
3.881723717831481481e+05,-1.315412991310891812e+05
3.822202771883524256e+05,-1.345416973921938043e+05
3.761573024303031852e+05,-1.371575773545400589e+05
3.699972311500833603e+05,-1.393804952811839466e+05
3.637536074482948752e+05,-1.412022348432454746e+05
3.574397083129034727e+05,-1.426147756747242238e+05
3.510685082628303790e+05,-1.436102621830815624e+05
3.446526355197803350e+05,-1.441809719631211192e+05
3.382043188544885488e+05,-1.443192833321159997e+05
3.317353240363454679e+05,-1.440176416668228921e+05
3.252568785457298509e+05,-1.432685243897216860e+05
3.187795828814485576e+05,-1.420644046359312488e+05
3.123133064037646982e+05,-1.403977138496323023e+05
3.058670651866574772e+05,-1.382608038289105461e+05
2.994488787998186308e+05,-1.356459090852967929e+05
2.930656022897591465e+05,-1.325451108407496649e+05
2.867227288703944068e+05,-1.289503045923379977e+05
2.804241579620224657e+05,-1.248531739893635531e+05
2.741719222404958564e+05,-1.202451748644252366e+05
2.679658663035982172e+05,-1.151175347410424292e+05
2.618032684941337793e+05,-1.094612751449662028e+05
2.556783964653588482e+05,-1.032672667638655839e+05
2.495819864586101612e+05,-9.652633118826383725e+04
2.435006363615060982e+05,-8.922940797021464095e+04
2.374161040316975559e+05,-8.136781250200225622e+04
2.313045060417859058e+05,-7.293361928693638765e+04
2.251354193351207359e+05,-6.392021711896075431e+04
2.188709013498597487e+05,-5.432309791057139228e+04
2.124644659388355503e+05,-4.414095919743165723e+04
2.058600870136213198e+05,-3.337722000150843087e+04
1.989913546960816893e+05,-2.204206604916086144e+04
1.917809861425698327e+05,-1.015514329141174676e+04
1.841410001336392597e+05,2.251010130042974652e+03
1.759739990165237687e+05,1.512679354602425519e+04
1.671761426658286655e+05,2.840082764004893761e+04
1.576424873231894744e+05,4.197522234839865996e+04
1.472752785828008782e+05,5.572185341431091365e+04
1.359953551741935953e+05,6.948124464886572969e+04
1.237558740729690180e+05,8.306604678599821636e+04
1.105561433300295175e+05,9.627086217004181526e+04
9.645193257023356273e+04,1.088888174819410633e+05
8.155819987065190799e+04,1.207328357642934861e+05
6.604166121508086508e+04,1.316569588627289631e+05
5.010392506021957524e+04,1.415719908683742688e+05
3.395940957595816872e+04,1.504512911091145361e+05
1.781386812073052351e+04,1.583260862878361950e+05
1.848263059023287042e+03,1.652731183667980658e+05
-1.379000502022172077e+04,1.713990343755584909e+05
-2.898912454671351588e+04,1.768254326759096293e+05
-4.367019338667518605e+04,1.816768840801986516e+05
-5.778206923475534131e+04,1.860726430602133041e+05
-7.129548780660019838e+04,1.901217180421913799e+05
-8.419751176498179848e+04,1.939205214955008123e+05
-9.648681207984162029e+04,1.975522727559532505e+05
-1.081699176550974807e+05,2.010874674149742932e+05
-1.192583730624458549e+05,2.045849164721381094e+05
-1.297666624026836216e+05,2.080930284000006795e+05
-1.397107400686098554e+05,2.116511361113639432e+05
-1.491070227511132252e+05,2.152907592225795670e+05
-1.579717218160330958e+05,2.190367484717971820e+05
-1.663204212401354162e+05,2.229082930550267629e+05
-1.741678293552150717e+05,2.269197906991042255e+05
-1.815276514069269178e+05,2.310815900779342337e+05
-1.884125444683735841e+05,2.354006194426314032e+05
-1.948341271697836055e+05,2.398809164694370120e+05
-2.008030247474878270e+05,2.445240738006213505e+05
-2.063289357541974750e+05,2.493296134337999101e+05
-2.114207109686996264e+05,2.542953015008782095e+05
-2.160864380349380372e+05,2.594174133386623871e+05
-2.203335274794952420e+05,2.646909572241949500e+05
-2.241687972479921300e+05,2.701098637872808031e+05
-2.275985539437918924e+05,2.756671469361771015e+05
-2.306286696759574115e+05,2.813550411337074474e+05
-2.332646539205558074e+05,2.871651190234919195e+05
-2.355117201365671062e+05,2.930883927091886289e+05
-2.373748471022085578e+05,2.991154014129788266e+05
-2.388588350831572607e+05,3.052362877638669452e+05
-2.399683570348784560e+05,3.114408645747369155e+05
-2.407080050940335495e+05,3.177186736449420569e+05
-2.410823326407618879e+05,3.240590378602049896e+05
-2.410958922229880991e+05,3.304511076435198775e+05
-2.407532696317631344e+05,3.368839026311147609e+05
-2.400591144071796152e+05,3.433463492993841646e+05
-2.390181670405114710e+05,3.498273151463600807e+05
-2.376352831219153886e+05,3.563156399300827179e+05
-2.359154546656551829e+05,3.628001643823842169e+05
-2.338638288272785430e+05,3.692697567469974747e+05
-2.314857242100791191e+05,3.757133374330392107e+05
-2.287866449418808334e+05,3.821199020267153974e+05
-2.257722926878996077e+05,3.884785428638869198e+05
-2.224485767512764141e+05,3.947784693325283006e+05
-2.188216223998696078e+05,4.010090270459866151e+05
-2.148977775460322155e+05,4.071597160043725162e+05
-2.106836178953358321e+05,4.132202078416344011e+05
-2.061859506704816304e+05,4.191803622392404941e+05
-2.014118170078823459e+05,4.250302425734212738e+05
-1.963684931165387388e+05,4.307601308511590469e+05
-1.910634902817904658e+05,4.363605419802130782e+05
-1.855045537902202923e+05,4.418222374101317255e+05
-1.796996608463660232e+05,4.471362381741880090e+05
-1.736570175468738307e+05,4.522938373562784400e+05
-1.673850549732573563e+05,4.572866120018654619e+05
-1.608924244604434061e+05,4.621064344878959237e+05
-1.541879920947451901e+05,4.667454833631521324e+05
-1.472808324917538557e+05,4.711962536676036543e+05
-1.401802219018437609e+05,4.754515667369292350e+05
-1.328956306884993101e+05,4.795045794964079396e+05
-1.254367152224712627e+05,4.833487932467649807e+05
-1.178133092328102939e+05,4.869780619432593230e+05
-1.100354146540949005e+05,4.903865999682678375e+05
-1.021131920076333336e+05,4.935689893968146062e+05
-9.405695035305926285e+04,4.965201867538894294e+05
-8.587713684553820349e+04,4.992355292619621032e+05
-7.758432593273709062e+04,5.017107405768088065e+05
-6.918920822477075853e+04,5.039419360096031451e+05
-6.070257906951214682e+04,5.059256272331678774e+05
-5.213532686491978529e+04,5.076587264703208930e+05
-4.349842113940402487e+04,5.091385501623659511e+05
-3.480290043068546947e+04,5.103628221159637324e+05
-2.605985999311580599e+04,5.113296761268612463e+05
-1.728043936300627684e+04,5.120376580792485620e+05
-8.475809811145476488e+03,5.124857275198444840e+05
3.428382886214713494e+02,5.126732587061747327e+05
9.164308146139825112e+03,5.126000411288991454e+05
1.797740926861840126e+04,5.122662795084524550e+05
2.677097017299730578e+04,5.116725932666878216e+05
3.553385106890431052e+04,5.108200154746453045e+05
4.425495648417880147e+04,5.097099912780011655e+05
5.292324780498376640e+04,5.083443758021898102e+05
6.152775570253431215e+04,5.067254315396109014e+05
7.005759241842283518e+04,5.048558252217547270e+05
7.850196388044708874e+04,5.027386241794654052e+05
8.685018162071351253e+04,5.003772921949400334e+05
9.509167446761329484e+04,4.977756848493991420e+05
1.032159999830391171e+05,4.949380443706714432e+05
1.112128556159254076e+05,4.918689939851995441e+05
1.190720895428468939e+05,4.885735317791833077e+05
1.267837111659958609e+05,4.850570240737351123e+05
1.343379012383678928e+05,4.813251983190049650e+05
1.417250215854124690e+05,4.773841355122413370e+05
1.489356243917393731e+05,4.732402621446728590e+05
1.559604610207018850e+05,4.689003416819092818e+05
1.627904903337970318e+05,4.643714655822546338e+05
1.694168864758047275e+05,4.596610438568884856e+05
1.758310460904368083e+05,4.547767951752713416e+05
1.820245949299447529e+05,4.497267365183559014e+05
1.879893938206370221e+05,4.445191723812036216e+05
1.937175439445531520e+05,4.391626835253839381e+05
1.992013913956100878e+05,4.336661152800408890e+05
2.044335309663483640e+05,4.280385653886958607e+05
2.094068091189269617e+05,4.222893713966729701e+05
2.141143260912134137e+05,4.164280975714210654e+05
2.185494370856456517e+05,4.104645213448877912e+05
2.227057524849597539e+05,4.044086192634005565e+05
2.265771370348326745e+05,3.982705524261030951e+05
2.301577079289150424e+05,3.920606513877864927e+05
2.334418317265744554e+05,3.857894004957586294e+05
2.364241200278476172e+05,3.794674216230495949e+05
2.390994238235407684e+05,3.731054572515203035e+05
2.414628264310336381e+05,3.667143528480443056e+05
2.435096349180423422e+05,3.603050384645292652e+05
2.452353699072946620e+05,3.538885094777097111e+05
2.466357536446766171e+05,3.474758063668532413e+05
2.477066962018587219e+05,3.410779934061240056e+05
2.484442796716544544e+05,3.347061361225518631e+05
2.488447402004135365e+05,3.283712773393564858e+05
2.489044476866927289e+05,3.220844115865780041e+05
2.486198829594827548e+05,3.158564576150601497e+05
2.479876122327845369e+05,3.096982286940321792e+05
2.470042586169649148e+05,3.036204003046358703e+05
2.456664704520666564e+05,2.976334747591521009e+05
2.439708862155929673e+05,2.917477421752959490e+05
2.419140957493546593e+05,2.859732371131737018e+05
2.394925975497600739e+05,2.803196900351557997e+05
2.367027518775500939e+05,2.747964725712893414e+05
2.335407294719920610e+05,2.694125353596299537e+05
2.300024557083676336e+05,2.641763369761180365e+05
2.260835501260554302e+05,2.590957621659066062e+05
2.217792613906363840e+05,2.541780272303845559e+05
2.170843979545022303e+05,2.494295700041202654e+05
2.119932549694737827e+05,2.448559213659680099e+05
2.064995384129958984e+05,2.404615546613761107e+05
2.005962879587004718e+05,2.362497087627784640e+05
1.942758009100521740e+05,2.322221797600493592e+05
1.875295606008469476e+05,2.283790754598953645e+05
1.803481741549081926e+05,2.247185260044326424e+05
1.727213265317530895e+05,2.212363430469031446e+05
1.646377605518190539e+05,2.179256191485064628e+05
1.560852963310357882e+05,2.147762585695111775e+05
1.470509085473714513e+05,2.117744307374110795e+05
1.375208865338263276e+05,2.089019389072965132e+05
1.274811106542529888e+05,2.061354997148343245e+05
1.169174889642034541e+05,2.034459357335626264e+05
1.058166106525411597e+05,2.007972946625388286e+05
9.416668634263119020e+04,1.981459280149383994e+05
8.195885775708673464e+04,1.954395925585798686e+05
6.918896584576576424e+04,1.926166831385418773e+05
5.585985874719098501e+04,1.896057691020117782e+05
4.198428513606511115e+04,1.863256883083640714e+05
2.758833515872486169e+04,1.826865444143363566e+05
1.271523816410959626e+04,1.785920307078946207e+05
-2.570910528353624159e+03,1.739435187694209162e+05
-1.818222717060464129e+04,1.686462272322426143e+05
-3.400595241749733395e+04,1.626174400056136365e+05
-4.990635952778256615e+04,1.557961343585665163e+05
-6.573056180921928899e+04,1.481526004105226311e+05
-8.131833023080606654e+04,1.396959793343326019e+05
-9.651480682816090120e+04,1.304775514090107899e+05
-1.111838069416695071e+05,1.205883789203616616e+05
-1.252188897385808668e+05,1.101514191829123884e+05
-1.385499260596946406e+05,9.930982832524682453e+04
-1.511442843383030267e+05,8.821410535900744435e+04
-1.630032893309882784e+05,7.701061301618479774e+04
-1.741556083556088561e+05,6.583309876010437438e+04
-1.846494380505036679e+05,5.479770124166799360e+04
-1.945449894115273200e+05,4.400105004034738522e+04
-2.039081598443189287e+05,3.352063347969241295e+04
-2.128057247495342162e+05,2.341655289111914317e+04
-2.213020053770131490e+05,1.373393729884363347e+04
-2.294567784434160276e+05,4.505514676509234050e+03
-2.373241349224692385e+05,-4.245960716689262881e+03
-2.449520126090059348e+05,-1.250557352495342639e+04
-2.523821762391083466e+05,-2.026445484016397313e+04
-2.596504744455479959e+05,-2.751832518704825998e+04
-2.667872523509832681e+05,-3.426633802109206590e+04
-2.738178379766065045e+05,-4.051017843538771558e+04
-2.807630498072316987e+05,-4.625337118099036888e+04
-2.876396934049137635e+05,-5.150075628867233900e+04
-2.944610288889765507e+05,-5.625809659980409197e+04
-3.012372002126551233e+05,-6.053178778644128033e+04
-3.079756229185386328e+05,-6.432864720233035041e+04
-3.146813305321189109e+05,-6.765576285954998457e+04
-3.213572817299408489e+05,-7.052038791728437354e+04
-3.280046314322067192e+05,-7.292986936402630818e+04
-3.346229693810986355e+05,-7.489160218235054344e+04
-3.412105298150364542e+05,-7.641300232529958885e+04
-3.477643756910220836e+05,-7.750149341601521883e+04
-3.542805606410298496e+05,-7.816450330300310452e+04
-3.607542715355191031e+05,-7.840946754124775180e+04
-3.671799542045214330e+05,-7.824383758779714117e+04
-3.735514245556024835e+05,-7.767509204959534691e+04
-3.798619670395376161e+05,-7.671074974045652198e+04
-3.861044221538655693e+05,-7.535838362351070100e+04
-3.922712644428717904e+05,-7.362563495861040428e+04
-3.983546722492786939e+05,-7.152022715902409982e+04
-4.043465902959381929e+05,-6.904997900202601159e+04
-4.102387860227302881e+05,-6.622281694422935834e+04
-4.160229004719392979e+05,-6.304678637276765949e+04
-4.216904944020855473e+05,-5.953006168382749456e+04
-4.272330902130352915e+05,-5.568095512530722772e+04
-4.326422101820635144e+05,-5.150792437407854595e+04
-4.379094114393893979e+05,-4.701957884324171755e+04
-4.430263180508578080e+05,-4.222468473297772289e+04
-4.479846505234177457e+05,-3.713216885171477770e+04
-4.527762530045229942e+05,-3.175112124361033784e+04
-4.573931184085143614e+05,-2.609079666469368749e+04
-4.618274116704192711e+05,-2.016061495420764913e+04
-4.660714912996952771e+05,-1.397016035021202333e+04
-4.701179293824902852e+05,-7.529179799866701615e+03
-4.739595301604837878e+05,-8.475803152405366063e+02
-4.775893472967460402e+05,6.064574574675556505e+03
-4.810006999239537981e+05,1.319706922573819429e+04
-4.841871875573058496e+05,2.053954108512091625e+04
-4.871427039433488972e+05,2.808148665458015603e+04
-4.898614499063467374e+05,3.581226816388558655e+04
-4.923379452456042054e+05,4.372112090913208522e+04
-4.945670397301153862e+05,5.179716121204131923e+04
-4.965439232308428618e+05,6.002939495770380017e+04
-4.982641350257685990e+05,6.840672666957986075e+04
-4.997235723084144411e+05,7.691796908184504719e+04
-5.009184979267585441e+05,8.555185317043916439e+04
-5.018455473762476468e+05,9.429703860533358238e+04
-5.025017350678826915e+05,1.031421245876885951e+05
-5.028844598900434794e+05,1.120756610366055975e+05
-5.029915100807884010e+05,1.210861600912176364e+05
-5.028210674257461214e+05,1.301621078947775823e+05
-5.023717107953874511e+05,1.392919766283274512e+05
-5.016424190343742957e+05,1.484642367623575847e+05
-5.006325732148097595e+05,1.576673694956619584e+05
-4.993419582645255141e+05,1.668898793513677374e+05
-4.977707639810200199e+05,1.761203069008020393e+05
-4.959195854412775952e+05,1.853472415865718795e+05
-4.937894228174483287e+05,1.945593346168442804e+05
-4.913816806082148687e+05,2.037453119034668780e+05
-4.886981662956314394e+05,2.128939870171255316e+05
-4.857410884372448782e+05,2.219942741333398735e+05
-4.825130542034229729e+05,2.310352009436105436e+05
-4.790170663699762081e+05,2.400059215065970202e+05
-4.752565197763973847e+05,2.488957290146859305e+05
-4.712351972603047034e+05,2.576940684518379567e+05
-4.669572650789998588e+05,2.663905491190707544e+05
-4.624272678294026409e+05,2.749749570044111460e+05
-4.576501228780007223e+05,2.834372669746309984e+05
-4.526311143128747353e+05,2.917676547665086109e+05
-4.473758864302759175e+05,2.999565087558334344e+05
-4.418904367687000195e+05,3.079944414827757864e+05
-4.361811087038516998e+05,3.158723009127012920e+05
-4.302545836183899664e+05,3.235811814118939219e+05
-4.241178726608145516e+05,3.311124344180878252e+05
-4.177783081083731959e+05,3.384576787860734039e+05
-4.112435343493479304e+05,3.456088107890507090e+05
-4.045214985006105853e+05,3.525580137567447382e+05
-3.976204406768252375e+05,3.592977673316702130e+05
-3.905488839281979017e+05,3.658208563252494205e+05
-3.833156238641848322e+05,3.721203791557993973e+05
-3.759297179810634116e+05,3.781897558507024660e+05
-3.684004747117976658e+05,3.840227355953103397e+05
-3.607374422171036131e+05,3.896134038113821880e+05
-3.529503969371436397e+05,3.949561887480221922e+05
-3.450493319237385294e+05,4.000458675682508037e+05
-3.370444449734966038e+05,4.048775719144209870e+05
-3.289461265827032621e+05,4.094467929357569083e+05
-3.207649477453050786e+05,4.137493857612519059e+05
-3.125116476157488651e+05,4.177815734010916203e+05
-3.041971210588910617e+05,4.215399500595864956e+05
-2.958324061096148798e+05,4.250214838423378533e+05
-2.874286713651839527e+05,4.282235188399999752e+05
-2.789972033337707398e+05,4.311437765705089550e+05
-2.705493937629319262e+05,4.337803567610382452e+05
-2.620967269721653720e+05,4.361317374501615413e+05
-2.536507672139523202e+05,4.381967743897700566e+05
-2.452231460879793158e+05,4.399746997251427383e+05
-2.368255500334136595e+05,4.414651199302178575e+05
-2.284697079242897162e+05,4.426680129734926159e+05
-2.201673787931135739e+05,4.435837246880882303e+05
-2.119303397078191338e+05,4.442129643172916840e+05
-2.037703738270703761e+05,4.445567992042984115e+05
-1.956992586586826947e+05,4.446166485918728868e+05
-1.877287545455376385e+05,4.443942764941605856e+05
-1.798705934027586190e+05,4.438917835988630541e+05
-1.721364677291122207e+05,4.431115981533520389e+05
-1.645380199144507642e+05,4.420564657829580829e+05
-1.570868318635608885e+05,4.407294381835388485e+05
-1.497944149548346177e+05,4.391338606233905884e+05
-1.426722003497434198e+05,4.372733581814908539e+05
-1.357315296659357264e+05,4.351518206398103503e+05
-1.289836460228480864e+05,4.327733859368414269e+05
-1.224396854637199140e+05,4.301424220773666166e+05
-1.161106687516991951e+05,4.272635073796458892e+05
-1.100074935299266072e+05,4.241414089253647835e+05
-1.041409268258077936e+05,4.207810590596256079e+05
-9.852159786762419390e+04,4.171875297676665941e+05
-9.315999116663231689e+04,4.133660047315281699e+05
-8.806643979920371203e+04,4.093217488432205864e+05
-8.325111880042181292e+04,4.050600749206654145e+05
-7.872403855187763111e+04,4.005863073384281015e+05
-7.449503801076475065e+04,3.959057422465806594e+05
-7.057377758316317340e+04,3.910236040076042991e+05
-6.696973138945842220e+04,3.859449974326767260e+05
-6.369217860162684519e+04,3.806748553448347375e+05
-6.075019344732360332e+04,3.752178809372875257e+05
-5.815263337035940640e+04,3.695784843309426797e+05
-5.590812470618337102e+04,3.637607126667496050e+05
-5.402504506824667624e+04,3.577681729973967304e+05
-5.251150143893379573e+04,3.516039471719258581e+05
-5.137530270775453391e+04,3.452704978403682471e+05
-5.062392508831528539e+04,3.387695646505188197e+05
-5.026446846052497131e+04,3.321020496758532827e+05
-5.030360120938379259e+04,3.252678911180404830e+05
-5.074749054786195484e+04,3.182659243922783062e+05
-5.160171459804419283e+04,3.110937298619889189e+05
-5.287115164014467882e+04,3.037474667885192321e+05
-5.455984090286986611e+04,2.962216935685878270e+05
-5.667080804658532725e+04,2.885091751410438446e+05
-5.920584708252306154e+04,2.806006796846892103e+05
-6.216524890428746585e+04,2.724847685761924367e+05
-6.554746495965098438e+04,2.641475862650214694e+05
-6.934869302387404605e+04,2.555726605514780967e+05
-7.356237085231140372e+04,2.467407290945047280e+05
-7.817856320871258504e+04,2.376296152519556344e+05
-8.318322922942394507e+04,2.282141859915876412e+05
-8.855736159303740715e+04,2.184664369070253160e+05
-9.427599841620941879e+04,2.083557642626291781e+05
-1.003071257639027754e+05,1.978495006106724904e+05
-1.066105162918286806e+05,1.869138065304095217e+05
-1.131365910019583971e+05,1.755150216646090848e+05
-1.198254482221754297e+05,1.636215752359236358e+05
-1.266062745900572045e+05,1.512065272951227671e+05
-1.333974268747762544e+05,1.382507416995551612e+05
-1.401075280351791007e+05,1.247465662915110443e+05
-1.466379179549349938e+05,1.107017122733173019e+05
-1.528866910837577016e+05,9.614280676716341986e+04
-1.587543021377745899e+05,8.111790287137893029e+04
-1.641503343102803919e+05,6.569716999501005921e+04
-1.690005883213301422e+05,4.997115569611871615e+04
-1.732533302485811582e+05,3.404644539910333697e+04
-1.768835119070975634e+05,1.803915715047574122e+04
-1.798941341196297435e+05,2.067279628422377300e+03
-1.823145669923355745e+05,-1.375684666230148105e+04
-1.841963288489273691e+05,-2.933271463461892927e+04
-1.856072986160618602e+05,-4.457575296973851800e+04
-1.866254634080010001e+05,-5.941916107923125674e+04
-1.873331224392162403e+05,-7.381376601656280400e+04
-1.878121257436376472e+05,-8.772645527491277608e+04
-1.881403742666157486e+05,-1.011377924412459251e+05
-1.883895420222929970e+05,-1.140393327203493391e+05
-1.886238288249016332e+05,-1.264310046897455031e+05
-1.888994965292926645e+05,-1.383187742036277195e+05
-1.892649491181748745e+05,-1.497126870774974232e+05
-1.897611557948093687e+05,-1.606253068130192987e+05
-1.904222644086447835e+05,-1.710705172836755810e+05
-1.912762977155816043e+05,-1.810626387347636337e+05
-1.923458619240865810e+05,-1.906157996334618365e+05
-1.936488246835850005e+05,-1.997435098595860763e+05
-1.951989391432817793e+05,-2.084583877603033907e+05
-1.970064036571768811e+05,-2.167720018719790096e+05
-1.990783548574244196e+05,-2.246947961165235902e+05
-2.014192966166097031e+05,-2.322360743102623674e+05
-2.040314699849656317e+05,-2.394040256584979361e+05
-2.069151703259608767e+05,-2.462057775750854344e+05
-2.100690181389331992e+05,-2.526474658014286542e+05
-2.134901898209153442e+05,-2.587343145771034469e+05
-2.171746141202259168e+05,-2.644707217053130153e+05
-2.211171394205602410e+05,-2.698603449112124508e+05
-2.253116763550884207e+05,-2.749061870348380762e+05
-2.297513196356943226e+05,-2.796106784332335228e+05
-2.344284524187102506e+05,-2.839757555665637483e+05
-2.393348360262203496e+05,-2.880029351706880261e+05
-2.444616874032521737e+05,-2.916933837192705832e+05
-2.497997463131724217e+05,-2.950479820862415945e+05
-2.553393339510999213e+05,-2.980673854597096215e+05
-2.610704043818664504e+05,-3.007520786500899121e+05
-2.669825899786774535e+05,-3.031024269921652740e+05
-2.730652418450225960e+05,-3.051187230731630116e+05
-2.793074660401372239e+05,-3.068012295341825811e+05
-2.856981562924834434e+05,-3.081502181957953144e+05
-2.922260237721700105e+05,-3.091660057542863069e+05
-2.988796243982752785e+05,-3.098489862855827087e+05
-3.056473840776989236e+05,-3.101996607814289746e+05
-3.125176222058040439e+05,-3.102186639281992684e+05
-3.194785737036011997e+05,-3.099067883238767390e+05
-3.265184098197742132e+05,-3.092650063138229307e+05
-3.336252578868957935e+05,-3.082944896114574512e+05
-3.407872201885711984e+05,-3.069966268561406760e+05
-3.479923920668310020e+05,-3.053730392475740518e+05
-3.552288793761210982e+05,-3.034255943839764805e+05
-3.624848153708760510e+05,-3.011564184202097240e+05
-3.697483770974293584e+05,-2.985679066518844920e+05
-3.770078013473009341e+05,-2.956627326222710544e+05
-3.842514002174072084e+05,-2.924438558404961368e+05
-3.914675763130095438e+05,-2.889145281919999397e+05
-3.986448376210688730e+05,-2.850782991154686897e+05
-4.057718120747800567e+05,-2.809390196144088986e+05
-4.128372618242742028e+05,-2.765008451661237050e+05
-4.198300972236286616e+05,-2.717682375860143802e+05
-4.267393905402233941e+05,-2.667459659008469316e+05
-4.335543893890971667e+05,-2.614391062807880808e+05
-4.402645298920857604e+05,-2.558530410766415589e+05
-4.468594495591893210e+05,-2.499934570056982047e+05
-4.533289998876429163e+05,-2.438663425269750296e+05
-4.596632586725960718e+05,-2.374779844442567846e+05
-4.658525420219921507e+05,-2.308349637733090203e+05
-4.718874160672336002e+05,-2.239441509077937808e+05
-4.777587083603920182e+05,-2.168127001168470306e+05
-4.834575189481338020e+05,-2.094480434058592946e+05
-4.889752311120771919e+05,-2.018578837707939092e+05
-4.943035217650019913e+05,-1.940501878753130732e+05
-4.994343714921761421e+05,-1.860331781790414825e+05
-5.043600742269877810e+05,-1.778153245445180510e+05
-5.090732465501292027e+05,-1.694053353496660129e+05
-5.135668366016824148e+05,-1.608121481320403109e+05
-5.178341325956726214e+05,-1.520449197905707697e+05
-5.218687709268988110e+05,-1.431130163701088459e+05
-5.256647438601864269e+05,-1.340260024536823330e+05
-5.292164067925625714e+05,-1.247936301870767056e+05
-5.325184850792791694e+05,-1.154258279600631358e+05
-5.355660804150520125e+05,-1.059326887684009125e+05
-5.383546767623792402e+05,-9.632445828052758588e+04
-5.408801458193159197e+05,-8.661152263271265838e+04
-5.431387520196238765e+05,-7.680439597632554069e+04
-5.451271570587905589e+05,-6.691370780074474169e+04
-5.468424239399899961e+05,-5.695019005538296915e+04
-5.482820205346730072e+05,-4.692466409420099080e+04
-5.494438226530874381e+05,-3.684802746606554138e+04
-5.503261166206730995e+05,-2.673124057422935584e+04
-5.509276013569091447e+05,-1.658531322821568028e+04
-5.512473899538599653e+05,-6.421291111329367595e+03
-5.512850107523141196e+05,3.749757812964451659e+03
-5.510404079140879912e+05,1.391675693260125990e+04
-5.505139414897297975e+05,2.406863463319591756e+04
